experimentID;param0;param1;param2;param3;param4;param5;param6;param7;param8;param9;param10;param11;param12;param13;param14;param15;param16;param17;param18;param19;param20;param21;param22;param23;param24;param25;param26;param27;param28;param29
2021-07-13091544-19;-74.85838278163624;-311.2257666395765;-72.09277354114136;-42.324791419343455;569.3298051062798;-485.66695520051655;-234.3334382135264;-441.96483341153873;377.87537854319055;186.06067685328117;358.75555560037026;80.49123328452674;-338.58531909028983;167.08897768060012;55.02688962621585;-79.96869675510698;-475.4513730745566;165.6259596576026;106.37566039781188;-65.72428199858803;68.88716449268463;388.8745775923335;-53.69025312211386;277.06002792997435;443.8351283579165;167.33350932786993;-165.21029554112982;-32.34835724866332;-423.76927599424005;489.3179497959079
2021-07-13091544-20;-301.4080027292399;233.3050049105783;-98.27459781371687;4.716435462152617;458.2811833898668;-288.60168111802005;385.09443124079723;-17.70266014272613;-315.83371135429263;-208.2740986699793;-31.99451549364619;210.26559088848558;211.84117062516066;-529.4274825405174;-202.61442447496137;-512.0637586468483;463.0119383274932;60.185633027489416;65.01683866445751;34.49825665102583;-469.57326448070205;-111.54990519220911;-147.56690138587118;-93.13362917994317;-65.32767897476117;186.0940378006603;-232.2162829937784;-111.73805251428593;31.122456607811387;477.1953961018937
2021-07-13091544-21;-132.2602767687219;-235.13524537146014;248.4791151384872;87.89088614060563;32.15492692815121;-75.18818175265392;-246.12504604610785;-586.7220050466516;-522.6061446654685;391.797411399844;15.826237701275886;50.706335169029785;-220.80378945156707;-277.97834901059673;-241.16017719595175;21.538673217115843;-52.543335121415794;57.394580804382144;-102.51144731923631;134.60068519715003;273.6728132030545;520.7283443609192;216.867880671453;576.9518306703674;63.15563066121297;489.3486553402838;93.49040473330479;109.48107491256042;406.5267003192555;-262.1011192577147
2021-07-13091544-22;-135.372331397979;-460.8626832149247;-131.5872899450752;45.68080534622193;-110.99119358566213;14.246120559577207;128.24499176726442;-214.08731044583936;356.19213125704766;-190.34673298331535;-464.8197133546355;554.9097939540793;25.23002217790622;-50.78086280125376;321.16758674204937;169.42260709250615;261.65211858826115;28.049261035589893;-476.9196748376532;133.21502302339752;166.29340608830034;30.776651910499936;75.98686859424822;-231.27455246712185;-167.99115561207105;299.4013244283086;-124.08332250273605;418.3331972019125;91.76711128601919;594.6824297641099
2021-07-13091544-23;-3.777465317680594;-113.73861843031614;313.98239450549477;14.36871515691837;-228.2572084527764;-425.17604693761876;487.1267338467055;-289.0604624086146;-57.625461104104716;69.95362111318912;38.48781451988134;129.50639344486967;-166.4801139315561;381.9708764225011;555.71478295366;-579.4895218259505;-468.65892051055175;21.7020907450526;-482.5131616541741;419.78241337580084;-119.61168072221591;-504.29138359850356;128.79868045651824;-43.907578760114916;352.5258806153706;104.32646364921459;0.3848982933695879;190.27772681185854;353.71845513834694;-41.99321852090634
2021-07-13091544-24;-486.16096255390323;38.92957020788958;-208.81398799870536;-81.74487126980239;107.20925662391039;-262.97300493577393;255.8209001772484;-22.528162648767193;167.40481820414072;101.70781356248006;-291.66136967609253;-5.438911414426798;-129.82794809435376;502.280467667586;-265.2074331610031;586.1359735807098;573.8690566413491;159.14616545393255;177.5579377209009;346.8249361167325;526.6867060469767;52.13239054231224;-89.33941685255729;-424.3929516738175;29.867408312731527;-96.39287194414555;183.54257809106298;121.82929160234733;381.1018085378905;111.22870755742667
2021-07-13091544-25;382.09678669949335;281.1623832365083;-481.30919773406055;477.9118799646658;-164.61562578213943;-220.47804439667817;-276.25538733429494;-468.0225289447624;-409.307421934619;60.538383655996654;-473.85675435622534;-267.37562835683855;-87.54517695009088;-159.8127794819216;216.8534527415511;192.47455516202888;-304.63607160162957;92.00857872010693;-372.29784001790574;422.78823984458415;245.6831088388575;475.6230114755417;-201.1418450678786;96.00235926904634;47.537687708875865;304.74808030011525;128.20354697202902;-432.2022495210116;-155.82499280665758;127.74209305479769
2021-07-13091544-26;-254.8498774316709;34.67174654816233;-113.10588091882931;-444.59839888642074;218.95439850094124;85.04506828153524;196.76790892601468;439.9851374129855;-153.48224280978428;-51.379907309708415;504.235003386942;-148.5102025389525;-490.7560289796695;-177.315964716346;-22.823142137668714;-268.08104225311973;-84.31115613302484;36.14169866770044;-523.7272620193332;495.5805985414652;-123.56778205019555;-142.50608674326315;-14.406346792189765;487.3708187539305;-77.29494904902526;-64.34720627437139;-454.8886350579524;258.80286320141397;70.83424590712139;-320.5688368414374
2021-07-13091544-27;218.98254040253835;135.77739336867637;-151.9733790468466;-186.90146606790887;393.08890580278467;-159.98848855497369;-92.55447699423735;328.5612229454633;167.76388752120886;-24.328147397750058;122.39686366490923;383.6447484788001;177.99839022609376;-148.57199826044763;-82.19806450519854;-311.44462270137603;322.3796437307411;203.04343502355925;-357.2800945570847;-326.4156774281725;-126.2770826573149;223.53282488128707;-334.144499929005;431.87543836927557;-240.07063168486349;571.4682705527991;454.5943991454774;-276.03246414262867;32.625026336818905;271.9044357171019
2021-07-13091544-28;-213.6002923910899;-160.50968150630763;-309.0461665536161;35.39165689903541;-258.6789782648674;342.0941091646599;213.5332272110777;-341.3313611377054;324.7047780659286;-48.15757352604771;386.92830922978567;243.21754683096606;356.04457562382674;21.399437369742373;-343.9419451213625;108.61073852214122;472.8038449179103;275.01268913473655;-181.498189237728;-96.79734496316973;-167.1279635174913;36.17364385975725;-52.76345846794777;42.5199780948883;252.16697894084587;337.96611273985184;-244.68441439272;-180.68479017677384;301.0908277285182;-189.42221482462656
2021-07-13091544-29;-14.234300289011685;-496.6463033025989;437.1948474121107;-572.5435072678946;228.9601427880881;-125.52331837398071;-476.79888588367317;-264.87677183480923;340.3494091915562;-194.72965100317026;178.26585058316618;182.54358119139795;-243.0054574368374;-364.33064102014794;-283.7859289189464;-296.38759993619357;-156.3567869642825;448.0382508625261;348.93896229658003;134.5823459822592;446.75593782605483;-80.03709852411976;-289.3482088990097;27.4168298938402;142.87193261501932;-127.45601325591042;-194.56710825807602;86.65996704258293;-62.876871735642794;53.40201123980296
2021-07-13091616-0;186.80164368851402;176.99218058519241;498.65743816613667;-126.79797596328007;333.7610705091654;101.72506733174043;63.48755644342452;-176.26942529021716;26.756304826113137;53.09410849064284;-341.7861870179852;-404.55320627678515;191.4479579446854;193.9978998589212;-336.30462494509703;10.180088626518476;-287.61819414488434;-500.7363664722965;34.133022375781024;-289.07758401482437;570.4921267834766;-444.14831739588334;-223.08978506354202;-309.7866054056074;36.672698643801255;-70.44402862467405;182.29099796508706;35.629946744431095;135.84560571764052;-531.6456677257468
2021-07-13091616-1;-303.536342594219;372.17548242629186;-50.415829340315895;349.137876816705;247.64228840970577;-37.67442084270806;-112.20206061865827;-356.52351081148305;-48.16609120732085;-270.90180976409033;-571.5613035757938;-255.47064740883695;-342.4936472318233;-178.78867488785863;182.7294078627002;236.1525878407151;-85.38540402853255;127.94391769975823;-293.2448013363579;-372.2867446896322;-289.85195066022294;-16.43846545006943;-543.4654725964317;279.2244244734852;45.18665512796201;-330.7951107966475;225.47249761660066;545.4850889580293;-20.855896241330925;-194.87524917719725
2021-07-13091616-2;-272.4195860538966;-121.90829278432341;216.400305348247;303.6556102703505;-347.1936984672625;303.5702808419261;48.81414125792185;-159.94314389494753;219.2002075842604;-11.397188281295143;-158.8809495356004;-106.77370557730865;260.28888207342516;137.57752173855397;92.25958213286219;-15.670182962479657;40.5011497844032;228.23527177279686;160.84013142347476;-188.67203185537363;48.36653365138875;-344.4560654609141;414.2025166603727;322.27892595344895;-99.65961343414091;418.0128930458526;-35.83751227928394;-521.7836868565006;423.3445892212178;53.03324243518523
2021-07-13091616-3;311.3517404570201;-98.9256525064589;332.3326015848804;-82.08056023876622;278.1785493622487;-148.85146215841291;164.56217029712377;59.13820986434348;-113.74848471227756;205.23443063120646;384.98346660252275;164.24417901268953;26.176641232712655;-276.62489989827276;-105.86676628206766;30.847055150266215;-155.14729242468957;90.15637264401073;-175.43473133391058;-367.15141482530265;-553.1397048022443;-165.35054281960913;12.335226463207732;-313.29313803282497;8.575993299458787;-390.43782595618904;-81.96827006634578;371.54448885786803;401.0507808923903;385.9704007490625
2021-07-13091616-4;274.85447582219774;66.12216329247576;57.44700523985921;-23.513999682231315;202.77989365639303;-217.3793523084459;322.12675602377726;-122.81734933828162;-359.8253625519251;249.2233019079091;-473.96072763281177;235.68113567692092;264.1320780160273;119.69922080999095;-158.30831973689445;-59.85327206091506;-79.04816067809372;360.13060744355573;415.52044292152254;396.3787025330828;-126.3044961175525;-9.268558253987294;31.325683153211457;-330.073229578133;517.5397054132402;-402.30377194385864;-25.44220728442974;-285.76615592265347;210.4938600469918;-471.66240984810736
2021-07-13091616-5;-146.65186531521232;144.2518829251486;234.79262326299454;-190.58299608738213;-293.8982425741083;-121.65610821594237;253.16315200409088;-291.5967616539628;100.7165642162289;-497.28281751237927;180.09065409917116;114.5220632171065;-448.08835814186693;-66.58831313010114;-101.52009911509242;169.02905139778204;498.75158638491484;-255.71130142559332;61.18803931690172;543.9619492274262;249.48433858539988;-539.3347311320675;17.5187374431449;128.21171462149334;418.63372532867095;240.46568855131738;291.70460227065246;-222.92602831854845;-277.9029454195476;148.19028346438006
2021-07-13091616-6;367.06175226212235;127.2898245491358;-394.3023474985358;584.0806185241902;85.74936834216362;-141.9330112927019;35.63901925590312;320.66908234622963;109.62164759474592;48.55286580391464;205.42301939483923;98.03064789250882;61.41182185565992;-230.5170602960867;-188.77284346002722;78.8653522971083;568.3876134419181;181.40073009002845;162.19940611690652;-44.3083344475599;327.4715358986713;352.9722183079879;120.8472479426697;287.6651278886187;-70.40934217184838;-307.4697025357239;-445.2053264597955;-387.3956019325366;105.44716460181917;-567.7009601345623
2021-07-13091616-7;332.6455561440921;-160.52497625500598;-362.70417341799214;333.46599264132533;-96.91579215625399;-188.80142547531898;89.84123033648655;275.711040854733;-301.2183070515883;279.4382658230071;403.4929601704438;147.02685479532659;-531.8604241321127;-265.02250339390537;-168.42812995406433;343.44879354503655;377.3088187076993;41.13902826189337;-37.29057619196874;364.23322008051787;-476.59957747282806;-290.5611784285029;545.2842090967852;-206.00622678979573;-120.54872589693298;-176.53614325266796;-352.43012863734543;19.173453105731596;29.522672343755175;231.15820627195706
2021-07-13091616-8;225.20857924338839;-77.25320212681129;196.1831263345299;-12.087922117716516;267.2167113798457;-206.8645929529252;48.851679317534476;-220.2698280301858;40.99279799562976;87.54504650355182;460.0628331389546;42.91667682977004;17.713947115334292;-528.7949700986712;298.8267539252049;-209.7007154914203;-139.43146310739047;278.48867759439656;-128.9010412062181;-35.22931301724884;-405.2163177643562;47.71493313660483;208.01893489163672;39.839893079918966;410.3886232681883;-261.73646900871114;507.12981131504785;-52.66097214728575;-444.34278035022896;-242.0100278455754
2021-07-13091616-9;2.0885204877085926;77.32956013479759;531.8855317953341;-227.7388973286263;75.05033154754744;-385.64588291260645;-96.94889321161855;-93.20794094850726;-7.767902469235878;188.10568061553926;154.26608769135953;283.8152611941523;-172.5591395881615;-368.74516313100605;473.95758628711906;-221.79762464198313;12.367999111316067;-414.24181093552187;-496.86929087071934;71.11296287000357;-131.17585567587128;131.67475261959612;296.0347467742097;452.0003209996953;27.54046928700859;197.56282714426675;-149.7944080980957;574.3230628067329;209.56887293481748;-392.92428369309584
2021-07-13091616-10;-324.76034949969005;-255.3816487915172;-518.8230933034185;278.99936321275356;-220.39215149359893;148.50187484319565;152.06359845224517;-65.26281135117551;405.9102203857882;-55.47844521929699;132.97249688469117;310.15885875799427;104.74276492948138;-293.7900058469903;-170.06522739739393;-165.18798471993546;-16.227089224890165;-29.539691525459375;-246.90162944487355;-503.5866083914034;68.26629684534453;-56.9265559720194;-118.60908549244635;-235.3832443680031;-30.001542486954577;-373.33541797990847;-454.3436615474409;-298.49487556669766;-65.05248684398634;-228.62280995489755
2021-07-13091616-11;-412.49716560008585;-149.48148699576444;-371.18601348109325;-597.2774784959677;-31.58247948303699;454.1032237833242;-354.50005418358774;-319.54162612298546;438.2432213569946;-442.1382725920289;-7.555713438246244;281.9444555089101;62.936359619291125;-252.5553558502935;449.1821107374585;-445.2309020806809;-99.70046032958948;-355.40391023987473;-17.703783952043977;-40.7746786671197;105.7240023758535;-102.48871775762291;82.82715807580166;80.82814175057092;31.837711589371622;-70.22790167387257;-350.9205276484738;-345.9023478269328;288.7495245467204;217.23418416689822
2021-07-13091616-12;184.5970066602796;310.24346906741164;50.29918135193623;342.68622470629566;-434.9648874501296;-168.84066091708058;186.41311682736443;308.7986929154441;69.61008479885061;-429.87273420867615;282.9991546079924;-129.7560526321205;-292.1412176081143;1.5931623595740803;-353.8235589809007;-59.42195884928219;-339.5326908995296;344.061527612037;-126.9667403717458;32.97898271933491;444.90935356529417;180.20747892031625;270.8337464028924;40.213515359485086;358.31774353870696;-214.3100466410997;-92.06504846737135;-143.77835520120914;-385.9015387252848;-154.25214733016674
2021-07-13091616-13;24.9151444372136;34.510119877700845;230.90714299154843;-78.51686191989847;578.8002801177188;-403.47956951372146;175.6464655005018;-258.30919765497595;-402.44961865267334;-425.321118046031;-430.2303460705943;411.25113547332387;-340.9496045504078;140.6060413005199;-65.8378016779169;122.93715068255096;-193.900262447569;-37.90865190479042;394.14389548641304;278.0449699308747;-57.95433717183562;109.81173858811451;218.81656972145026;175.11384337461732;178.0511321768539;-531.3024693932301;265.6977085279008;82.84396408725786;370.49128218134126;56.584888826374595
2021-07-13091616-14;32.24713440656194;48.95430354254188;344.11978371636496;280.0981561976324;446.5222254501641;-290.9884138443241;-152.59400100724633;-145.4319353448679;162.88724965243796;466.3929239395163;-121.17340359444927;-515.3303176323011;-181.5580173699817;-530.5715526908583;-209.8569548781241;235.50591791529132;-16.138564426264452;381.55885718764716;254.0064604139161;236.21117353737634;53.33875214411694;319.30469776572704;2.713808702066636;426.8887371149099;33.37362864977649;-216.31471802400716;334.1360113459584;-49.94637426027509;202.23864669810177;-93.81137779004351
2021-07-13091616-15;455.94619955809685;-398.98135484522334;-154.17528477101922;340.4606849839379;-181.85004520679644;-96.13264686674421;-401.41556591694666;361.8103478751956;-486.81354127853416;-481.3706350935529;15.734730559819923;-99.7664669043557;273.8903920765366;166.3726382735532;-302.83565555734685;201.61335574022542;-74.51404565614996;68.56588892972434;-433.71303970070153;248.9922929578214;42.179415552078694;-253.93132226742256;122.69441238687853;-31.373392027016052;-201.71759005766103;-480.2909418664882;90.3184220029184;96.34534372335918;-36.9301149362617;284.52494605631796
2021-07-13091616-16;294.55135483383475;-258.52839027588675;425.60313535705404;490.5649126562398;92.47015731400086;-269.56902248041865;-242.13660410717767;-258.64134671417594;-473.4734518313446;-117.92284656670137;-223.5002233604534;-142.12945699744654;504.2326541399159;-18.814540467240363;-247.9265447422635;40.9907086307137;235.14226755963614;449.4782287347148;292.84966097433687;-286.5857498057619;145.8685795669394;386.83222404358787;-198.2554492023654;42.749994120543874;238.27565832114328;99.35731617912836;318.41104053701383;8.599537886629605;-421.42621526120683;363.3658016382311
2021-07-13091616-17;-270.76441753989855;-88.27970661356153;76.23229821918699;175.00455041097268;-191.92061657025772;-36.99471506746477;3.9156995015654275;182.43711568089975;-36.901184616378146;237.1442923472373;531.0678677495159;-248.05997601562296;121.0710710916153;471.8051304525975;147.70108284703645;-467.3135778114399;199.44277394229255;-543.6285230834003;-466.0890715213963;562.5867171028376;226.34809995762885;142.72741929958818;-211.2111976424457;-85.48239917657838;350.67112587017846;112.0768667546671;53.6463188597163;184.154206060952;427.3972330206152;-382.43650126053757
2021-07-13091616-18;-41.46357275577145;-409.4679054852312;181.39956500002745;4.2307744995955545;-120.67854078566069;-5.20031490567419;-168.64291225562965;-322.90984262685356;-102.46289258049103;-515.4824036675225;533.4251975196319;17.63775531887586;190.88467306036932;540.8805573149396;490.65743508376227;243.24217853855532;252.61922276430698;-177.07655150902156;-530.1014458687382;74.79975776878564;-121.813045130984;384.9466423074115;-164.22367941600749;-477.7899762788791;-426.3414457877163;-93.85202027981808;7.013787622536029;-500.8496137942387;242.32890159251497;224.86715961547145
2021-07-13091616-19;456.5299903344778;-61.168658336684956;70.8688873105333;-254.4513222283852;-28.152696524637236;-123.65310799463674;-172.75820508591534;-126.73007970494024;-214.30298516887513;-233.809366799541;414.1895482045295;388.28909367079996;81.02699911388152;-251.38451752599093;-411.33906336409007;-289.0830818789915;-446.0931335623185;-289.686805278595;-331.9095381802915;-316.94787755402564;-25.15271784881145;-92.93322132161154;-321.6573491699363;559.8565888291764;-252.32361826042853;-367.3439261222944;223.63865527601388;-171.03552077274793;-269.40036078222545;-217.60275113493935
2021-07-13091616-20;409.7675290876923;76.87206391674647;333.34707614542265;380.03195679626197;-135.13372209913274;-142.1809397347754;19.836211110164868;153.2748090368558;8.09947616992035;-561.7953203366641;327.8075381021366;305.1310629854431;-38.86182505761019;45.17623071035155;-101.77309315831677;-121.95424750362025;-22.259121180799184;-516.4763323527011;-75.84259810070057;119.78149049255683;-83.8064873148353;121.04781846090987;307.69103470413336;-575.1789463315405;21.54278571523264;-538.6099095939096;261.35251958619574;543.5909866209927;-67.8002306884415;-275.90249552833836
2021-07-13091616-21;-43.874628800947676;-74.96262394986672;-106.53091324828011;-74.62895458788194;-188.85797835104825;365.35073370049497;-241.43657524376783;317.55719458095996;-352.5946537297974;186.81900691260137;-2.763088080068428;320.0079768525419;-240.14319744936654;-566.1981205608358;-90.89613744540554;-9.377128757526748;-85.03463779857464;-80.24890103852044;-136.42278939446373;323.99182599257733;-247.72388462467035;-79.93544906236096;-78.39258955653634;-259.7904639871316;225.58895922815066;-304.9660125822481;175.25751729631156;-492.6301849330947;528.6875320784332;599.0770255240488
2021-07-13091616-22;-249.71710147290491;402.83984056412385;143.27496095179868;-473.25931364446194;-157.1407087015761;142.81137215723768;232.40664686885077;-198.79814162248942;405.7106922658728;-487.60712660389595;437.5399291437727;224.36316073212095;-1.5687293496254142;-27.689408021670715;-276.39321115907944;-431.2053186493148;98.09426604932696;4.301227254934133;-443.86838920171783;165.60696106194553;-227.27425466407834;-201.51364532248732;-111.27457504165704;281.82193721816;73.81754875523711;-376.5492461791247;-350.6764384006864;274.4019533489326;302.57177539185034;-80.46794073017543
2021-07-13091616-23;90.93019532624294;156.20108572256345;-207.0747338720945;264.9241460589724;576.616827078657;235.84628023926632;-173.09403191217393;-525.4791994882282;-540.8363830797864;180.7876602537035;-98.70457120265604;369.95982695779844;453.723707605139;-29.72730729054024;168.29678938438929;-238.93171235902122;92.188344095915;-497.9805959976161;95.8460269782974;-180.18275386304896;-329.2524373875734;-85.5854552139499;252.68138296687493;58.53585741061988;-135.7735023819023;-113.4754011511904;-418.77490842866723;-361.517832344545;-360.8592443420007;14.297154906978903
2021-07-13091616-24;50.585687049433886;-506.6366911439276;-178.2748773439157;-201.16034133751793;-23.274947074614374;-501.4711821560682;-215.0645941513322;-222.72477009646462;-34.38464589866669;-408.028662951632;361.58361683193834;268.9459301787431;-168.1394143244533;-390.7355807720166;-390.2223070920192;31.078887734018167;-98.72750860419285;94.08788897507964;291.8844766015533;261.704070368883;62.911081381386;-208.3520719980861;281.0746787240214;-219.77913947304182;383.3794030248598;550.3654638093822;-381.11402562907307;-77.98633209154355;25.755354820397088;237.66578475636777
2021-07-13091616-25;-128.13111054782377;210.62928685679435;-593.7658615206637;-309.60185883263154;-27.34868117312078;299.5149486211807;-544.9582005474762;2.6750858928935486;-57.03950463283741;-229.07797775037102;-176.85698907166147;-85.13469988220038;144.34865546233073;213.23697339215403;315.3584165121538;-98.63413131475096;-295.21723451833725;-593.8228099709177;-225.49352714554232;-263.14164124971205;359.4442526812096;198.79722905632832;-138.1793749433113;-299.55564364026907;-6.611777422491741;259.1120924761253;402.35066464818306;167.95088579973287;-118.41325325932826;218.00032905303692
2021-07-13091616-26;-112.82153462019863;28.41517856532687;296.19333743901416;188.47965637027573;-64.99762189888543;204.60192908680858;503.47015766108734;5.255456375518975;556.5902944134905;-492.4798312719963;255.46489073468467;-153.51478451838477;30.419272724917846;-160.50366083661004;-452.5694264889664;342.99203951575885;330.2844897986623;61.55083387725921;-126.49851103867263;7.220690128469073;224.6290648496697;-234.91875724354105;-480.73216992196666;509.77320369387803;145.3543986759871;-107.23331651792626;314.7087609507854;-50.89887343805333;317.1014247438511;-458.48330478852137
2021-07-13091616-27;45.739539779379925;18.92345549216975;-36.28122860792416;-134.7294426217369;-522.0740337374854;141.42864356271775;-357.0728515092293;-80.30918391804266;297.9820090150557;435.2686012708614;57.05877187139356;-88.35724312046278;-91.62536365326821;-441.65168493310017;-474.905697955354;-312.00667690145093;-383.2787412330777;236.29481020889705;-157.21226027586306;355.7798132652582;-383.26026830080264;-172.7014502296757;-212.91491941355594;-36.14142707419069;-192.61189859893892;8.806876048886807;-394.121554793407;-117.27531467886479;568.5974739323472;205.6736637605353
2021-07-13091616-28;-195.28852090515431;182.23275355324915;-175.03191024600602;-390.1085452403337;396.9627440748395;-312.730368958994;-159.32456125564084;-65.49601608691637;347.8770353609558;420.84824897411283;-51.74935122850695;59.293961439698364;-187.96684704868863;455.6289172064801;-223.85891990956475;-365.03280397844526;-525.4881961109495;23.769282709555455;365.02236816666726;-98.64965329124522;-238.01857476928257;-211.62418791814497;219.29348399168202;-200.31930981574163;225.88160829255787;368.818789461203;-243.0869226371173;-102.71132205669977;264.9364751903936;166.14972337295524
2021-07-13091616-29;367.5709787683692;256.6883098802292;-394.26216400747046;554.4481112396643;-123.38903895914564;367.39178991510687;477.57511529859516;-177.822857543373;-143.3138118388291;73.64576752154971;532.1714259656505;-246.98450349965583;-463.7363594569761;-236.35930609009694;-154.4025590149388;428.9388336798572;228.80070880869562;12.579958226078134;-121.55762007026306;-284.5853845613546;338.1509613863727;-121.54362373368906;441.05817681439953;-59.97122959998592;-11.141212726453887;200.8098569127991;-361.0209777476906;-295.62897095882465;123.33945663281531;205.64128914946446
2021-07-13091803-0;-127.83894107442774;185.8163435120548;370.73523617343096;29.858645707830874;356.2145288534581;-188.78575218541476;247.8691126707215;-398.5934887474729;-224.65393224630373;-37.378580196412145;-110.60120049098828;-161.84374923136875;531.7723217221742;543.9340566267024;237.60564177287847;-147.13540045193378;357.0687998587671;-71.74019256969291;-192.3502714701491;-105.64517256746763;-124.59194348499688;339.88878988713464;-522.5049038319883;46.33601100697888;77.37705466372233;539.2518434959438;204.60514391559548;129.6173239482781;-424.8395775873358;-16.38562914017041
2021-07-13091803-1;100.1888355976821;409.24911323934384;177.27646730871254;60.18228305258765;307.1745618710113;-319.89087424442687;236.63067019716266;86.5231464802855;-8.819274090763884;-235.2177570210407;493.20029053574945;-417.6557043959627;112.00655483323851;34.37270755503607;-185.4467987567253;-268.3325474162347;516.6453772953248;416.5225704509735;-59.374446437691745;71.3237265920668;64.70906694287612;272.28645694263;-94.96697911904127;447.29839314663604;-299.9343909418772;-206.69407555444815;249.18021150692493;261.6259178267154;-66.74294680175274;-92.49109803503381
2021-07-13091803-2;-167.93175622781848;104.85111732890641;449.33701087214513;-191.34758155854666;-373.9230523514404;-238.94576102197647;-188.44532996389813;-186.4706186472569;172.75228548462803;-120.49676829528829;-52.71727713732699;-568.9068991371299;-124.1883002586311;-49.84686017599921;-82.68706548444698;220.28193276571028;-167.27398669282536;449.53705175451546;-31.69130856606182;119.59807758040438;179.92865109841273;-410.57718612578884;408.41843790318296;-225.73971830280794;-258.104655114496;-198.30914675831906;279.9137544466653;395.3220926434311;491.181796840521;412.31945301084454
2021-07-13091803-3;143.37866944039502;198.59121387194875;-257.5560863930592;159.25908458259198;459.0761295412526;23.27905330334636;-3.625947181690549;-284.71096882301146;-182.20530228055532;231.18041219491397;227.1664996784857;370.93580305590115;-395.9402897704988;-419.06764417135855;281.68455318823897;-266.65301120835335;-83.16730818755593;-185.252364174665;-464.7594959427255;-344.95691058431566;-117.8047691364817;-346.32143783093943;-38.005874165240925;543.7249001025898;85.05224984687175;-523.5933407138832;-9.680337245098485;-184.95762247374097;-120.52165855340814;-382.601187268089
2021-07-13091803-4;422.27274743393673;36.73040123297676;354.2217955709033;-71.67008069713552;-297.6226036666114;-34.215906136227545;-88.45126864490959;315.5889681688493;-471.1666887470018;-204.11540077441714;-406.95170388338335;-327.2682538496802;495.2546142689009;286.4628571992307;470.1647341322746;-33.49400536106907;-28.91110253619013;-505.8739908150318;-254.2041558368714;-453.8188663688016;20.299201808843833;-36.78979286733204;74.44039185549639;-238.73058109580842;112.43807140415686;-436.1853516452875;429.6046653547678;103.77372062664665;-245.1261549919921;54.43666580504521
2021-07-13091803-5;-190.3890803812269;416.28777449023494;-458.27306618161964;-128.89202207371937;-53.744573970296415;-582.4066018495485;-113.44058118662127;320.48166117255005;356.89205646981554;-190.26136654662008;352.69880322691324;-324.27367934874053;-502.5160126107325;237.8422634118673;597.7017068510986;-264.0033310972119;143.97302201632692;-21.33378614299295;-321.6499030598267;-89.23470395912312;-106.53409614146597;-214.29352319521377;-149.66841012244578;40.89517879400671;-322.26452646943534;-66.95677309593805;395.50760872594196;214.38800042613764;-108.1617420659561;-51.772537161006426
2021-07-13091803-6;195.18880303158232;428.5427523166479;-206.33934019598928;149.58691558345538;-332.7590977014512;-21.790587907173176;-435.8799805940863;405.3889584777464;131.20528097484464;593.683831713769;209.8702478851504;115.20777651078276;-38.941357799988964;-432.7743489824412;111.8722444449171;385.0623295922569;-30.06018255207357;397.32630051482045;90.8955481080701;75.25467179490522;202.1021424339384;285.22350559288236;-272.01126612509125;480.51331272892185;111.26049057027876;-319.16518870194307;198.86309870162938;-271.9062876044151;424.22746237448246;-166.42701681215698
2021-07-13091803-7;-439.0713108351242;-131.82177654200802;6.910807316887258;189.23895046129985;94.6656586113175;493.0881434619987;-116.34817709536185;-338.51479375446655;-205.51870610638912;-460.93012733317033;-48.747350784945525;221.8024611371843;-122.70156228215558;-154.493282332969;456.9274606088179;244.64517753431005;-483.4546404745667;187.109088012926;350.65628541734304;595.2472216971576;150.3885875642094;172.41196805710786;-186.65906785299012;-310.3171671706486;213.34927961765732;307.687139849372;12.065170566348684;-253.56263542849308;88.6966856587618;-216.23564733299332
2021-07-13091803-8;-148.64843955905684;-207.75271323828963;144.12908928385036;-26.12030070299693;-467.0658931852586;-89.52197630765352;437.61755359483436;-311.1623467138182;286.54345319609854;0.7203747146644446;-70.89633751998394;-221.38657670930957;301.3021287299123;-296.0308494871405;258.5730936040694;264.45472752036346;105.76051427195944;-54.65343805227599;-354.3678011531231;229.4283212347051;-293.08046871945334;-70.4703628691849;-442.4757476331755;-257.73440113507297;34.039166550403024;296.0893816450566;-101.11656241743839;-41.01474507268107;28.700125493928567;58.04828352211916
2021-07-13091803-9;-319.85640059155253;245.07938966818222;193.22743962552556;-133.85060070048945;569.2695753301039;226.99323795183875;230.15716778629906;-76.3018266678738;345.7534906975553;394.0744764318033;-351.2433461667184;396.6643397456861;-138.01716480097775;446.1810354334755;-93.9136465298294;78.42686961163733;-236.2746023748013;-493.437274073443;-250.94594959559174;-261.6100040918622;147.68702844772645;190.39403669184526;-76.35421569524692;65.93344590773086;72.54334890008954;391.68897931987885;-253.1527976232495;334.55200465321434;-141.480706721905;-280.28176573961935
2021-07-13091803-10;-534.7948335784586;526.217940660312;282.63626838048003;177.80452377541405;-17.511915910761104;77.06262058254742;227.6954498565567;413.5861647071847;-434.3240873011764;-220.71816826091515;-120.8976864324706;-105.79018393692314;-388.3891780854603;34.380408428509895;-78.69845116685599;-265.2463355059224;-5.736607968266753;571.3226730058841;-173.95699436665637;-26.83258497658551;-329.2758857534873;560.298547759455;-292.2017947408616;-368.142758766239;-183.57942590728106;510.265714364931;178.03980304982042;-68.29802968730189;-1.329940460874127;-6.669962719057935
