experimentID ;Number of Population; Maximum Evaluation; Limit; Function, Dimension, Upper Bound; Lower Bound; isMinimize; Result ; Time 
2021-07-13091544-13 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 530.7812017014633 ; 7.2080078125 
2021-07-13091544-14 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 616.1633166227954 ; 6.999755859375 
2021-07-13091544-15 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 583.4971482898941 ; 7.057373046875 
2021-07-13091544-16 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 554.1507474653823 ; 8.024658203125 
2021-07-13091544-17 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 655.902444413663 ; 7.06201171875 
2021-07-13091544-18 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 686.2026040274989 ; 7.17626953125 
2021-07-13091544-19 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 641.3402529679147 ; 7.0341796875 
2021-07-13091544-20 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 559.6206733499562 ; 7.829833984375 
2021-07-13091544-21 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 607.6567399518242 ; 6.96484375 
2021-07-13091544-22 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 555.9296935742963 ; 6.955322265625 
2021-07-13091544-23 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 682.1762415672274 ; 6.917236328125 
2021-07-13091544-24 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 609.0623854621282 ; 7.85888671875 
2021-07-13091544-25 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 684.6312428570595 ; 7.07568359375 
2021-07-13091544-26 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 602.1711290805911 ; 6.978759765625 
2021-07-13091544-27 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 564.7381935520128 ; 6.8251953125 
2021-07-13091544-28 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 466.0795330269154 ; 6.447265625 
2021-07-13091544-29 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 614.7161178111734 ; 7.55322265625 
2021-07-13091616-0 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 597.9694306792546 ; 7.6337890625 
2021-07-13091616-1 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 617.9347564091495 ; 8.4140625 
2021-07-13091616-2 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 451.22204719037217 ; 7.179443359375 
2021-07-13091616-3 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 478.53007774756855 ; 8.975341796875 
2021-07-13091616-4 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 562.4911581159321 ; 7.494873046875 
2021-07-13091616-5 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 596.4608106563076 ; 7.12841796875 
2021-07-13091616-6 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 610.6780529570528 ; 7.0908203125 
2021-07-13091616-7 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 629.7539061832586 ; 9.431884765625 
2021-07-13091616-8 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 494.8888875887445 ; 7.380615234375 
2021-07-13091616-9 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 609.2803745976593 ; 6.773681640625 
2021-07-13091616-10 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 485.07658316277815 ; 7.130859375 
2021-07-13091616-11 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 653.361307830678 ; 7.490234375 
2021-07-13091616-12 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 508.7924511453811 ; 8.277099609375 
2021-07-13091616-13 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 602.6985089248037 ; 7.125 
2021-07-13091616-14 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 559.0074621191504 ; 6.98876953125 
2021-07-13091616-15 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 568.2128994909767 ; 7.421630859375 
2021-07-13091616-16 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 631.7818532533504 ; 7.844482421875 
2021-07-13091616-17 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 641.3724190691057 ; 7.138671875 
2021-07-13091616-18 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 723.5990938338441 ; 6.93994140625 
2021-07-13091616-19 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 602.7183201994995 ; 7.099853515625 
2021-07-13091616-20 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 627.5885772092744 ; 8.226318359375 
2021-07-13091616-21 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 584.8314071816079 ; 7.147705078125 
2021-07-13091616-22 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 595.1727731838193 ; 7.090576171875 
2021-07-13091616-23 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 639.2097084507851 ; 6.775390625 
2021-07-13091616-24 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 598.4023889215093 ; 7.80517578125 
2021-07-13091616-25 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 581.6548405551983 ; 7.40234375 
2021-07-13091616-26 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 650.3155636253264 ; 7.100830078125 
2021-07-13091616-27 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 604.333795156198 ; 7.15771484375 
2021-07-13091616-28 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 559.4140436303388 ; 7.07080078125 
2021-07-13091616-29 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 679.4681419930592 ; 7.955810546875 
2021-07-13091803-0 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 611.5765910432478 ; 7.7900390625 
2021-07-13091803-1 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 520.6562175848063 ; 7.985595703125 
2021-07-13091803-2 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 602.225378871902 ; 7.359619140625 
2021-07-13091803-3 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 622.6160039199572 ; 8.37109375 
2021-07-13091803-4 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 662.556850739472 ; 7.190185546875 
2021-07-13091803-5 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 641.5115581187696 ; 7.0830078125 
2021-07-13091803-6 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 641.999152073492 ; 7.04638671875 
2021-07-13091803-7 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 608.2058635956777 ; 7.701416015625 
2021-07-13091803-8 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 426.7390777988821 ; 7.732666015625 
2021-07-13091803-9 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 594.2228603917044 ; 7.037109375 
2021-07-13091803-10 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 682.6161734297821 ; 7.241943359375 
2021-07-13091803-11 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 501.31186842369783 ; 7.29931640625 
2021-07-13091803-12 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 579.4136643749481 ; 7.49755859375 
2021-07-13091803-13 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 699.4854631293059 ; 7.4228515625 
2021-07-13091803-14 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 651.511013186347 ; 6.82958984375 
2021-07-13091803-15 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 480.6739326684123 ; 7.24853515625 
2021-07-13091803-16 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 664.1927329650761 ; 8.34619140625 
2021-07-13091803-17 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 608.6596351121941 ; 8.212890625 
2021-07-13091803-18 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 614.0581527858449 ; 8.99560546875 
2021-07-13091803-19 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 522.4078307650678 ; 9.807373046875 
2021-07-13091803-20 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 707.4927683058727 ; 8.04443359375 
2021-07-13091803-21 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 594.0932165344867 ; 7.640625 
2021-07-13091803-22 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 592.7492016976214 ; 9.083740234375 
2021-07-13091803-23 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 458.6598650667115 ; 8.677734375 
2021-07-13091803-24 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 541.5751205701622 ; 10.2099609375 
2021-07-13091803-25 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 626.4614016050338 ; 7.78564453125 
2021-07-13091803-26 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 425.6130833880003 ; 8.756591796875 
2021-07-13091803-27 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 619.8460435841408 ; 8.4375 
2021-07-13091803-28 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 571.1468578297104 ; 8.383056640625 
2021-07-13091803-29 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 660.9859958008193 ; 7.239501953125 
2021-07-13092206-0 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 730.7857741560567 ; 8.0283203125 
2021-07-13092206-1 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 584.5066750674955 ; 7.88720703125 
2021-07-13092206-2 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 493.7102897345727 ; 7.22509765625 
2021-07-13092206-3 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 541.6552794658049 ; 8.682373046875 
2021-07-13092206-4 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 636.3159289594635 ; 7.328857421875 
2021-07-13092206-5 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 667.7614605945561 ; 7.261474609375 
2021-07-13092206-6 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 567.0877514426671 ; 7.02783203125 
2021-07-13092206-7 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 505.95229857387494 ; 8.473876953125 
2021-07-13092206-8 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 629.7534815524042 ; 7.24853515625 
2021-07-13092206-9 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 622.6334114111877 ; 7.009033203125 
2021-07-13092206-10 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 591.5608366461933 ; 6.92578125 
2021-07-13092206-11 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 678.645384872597 ; 7.221923828125 
2021-07-13092206-12 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 650.3175754045956 ; 8.6572265625 
2021-07-13092206-13 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 641.8235774719151 ; 7.639892578125 
2021-07-13092206-14 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 685.3710101524596 ; 8.196533203125 
2021-07-13092206-15 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 673.9411490252605 ; 7.301025390625 
2021-07-13092206-16 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 558.2558682159706 ; 7.716796875 
2021-07-13092206-17 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 701.303126451083 ; 7.576904296875 
2021-07-13092206-18 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 672.8266272529046 ; 8.12939453125 
2021-07-13092206-19 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 667.3066871574434 ; 7.44091796875 
2021-07-13092206-20 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 596.1308056161022 ; 7.572998046875 
2021-07-13092206-21 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 686.8143597303128 ; 6.936767578125 
2021-07-13092206-22 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 671.4961428194085 ; 7.225341796875 
2021-07-13092206-23 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 581.1542766539964 ; 7.30224609375 
2021-07-13092206-24 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 423.29792423592187 ; 7.98486328125 
2021-07-13092206-25 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 504.24880993681245 ; 7.146240234375 
2021-07-13092206-26 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 636.9921669213142 ; 7.23486328125 
2021-07-13092206-27 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 562.9825261943042 ; 7.258544921875 
2021-07-13092206-28 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 589.165117946127 ; 8.35595703125 
2021-07-13092206-29 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 657.1212816429021 ; 7.2880859375 
2021-07-13092421-0 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 499.6704652635838 ; 7.413818359375 
2021-07-13092421-1 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 696.3508845382911 ; 7.887939453125 
2021-07-13092421-2 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 610.2468786453097 ; 7.196044921875 
2021-07-13092421-3 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 539.4429990353111 ; 8.721435546875 
2021-07-13092421-4 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 612.264912342771 ; 7.358642578125 
2021-07-13092421-5 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 580.4723122381968 ; 7.228515625 
2021-07-13092421-6 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 554.5134939522994 ; 6.981201171875 
2021-07-13092421-7 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 573.3830546914372 ; 7.489501953125 
2021-07-13092421-8 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 540.0078830042734 ; 7.7080078125 
2021-07-13092421-9 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 606.3923360150771 ; 7.002685546875 
2021-07-13092421-10 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 549.5741720319409 ; 7.015380859375 
2021-07-13092421-11 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 598.7019140300769 ; 6.974853515625 
2021-07-13092421-12 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 635.5003724621873 ; 7.7607421875 
2021-07-13092421-13 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 552.940941865914 ; 7.42626953125 
2021-07-13092421-14 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 618.3901027435346 ; 6.954833984375 
2021-07-13092421-15 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 534.3381627853515 ; 7.158203125 
2021-07-13092421-16 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 572.5518300660774 ; 8.5380859375 
2021-07-13092421-17 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 518.4386842076246 ; 7.2109375 
2021-07-13092421-18 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 353.85916883247955 ; 7.329833984375 
2021-07-13092421-19 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 508.6349117093223 ; 7.15966796875 
2021-07-13092421-20 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 473.05802731025597 ; 7.54052734375 
2021-07-13092421-21 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 668.8403469050612 ; 7.811279296875 
2021-07-13092421-22 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 607.595813213965 ; 7.228759765625 
2021-07-13092421-23 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 692.425441651884 ; 7.193115234375 
2021-07-13092421-24 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 688.1698093567845 ; 7.413818359375 
2021-07-13092421-25 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 595.0477763795803 ; 7.565673828125 
2021-07-13092421-26 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 593.1371336209265 ; 7.104248046875 
2021-07-13092421-27 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 564.0183999620472 ; 7.083984375 
2021-07-13092421-28 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 640.8740063117934 ; 7.04443359375 
2021-07-13092421-29 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 515.285713321749 ; 8.30859375 
2021-07-13092500-0 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 585.7491323954206 ; 9.796630859375 
2021-07-13092500-1 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 640.9112112417982 ; 8.396728515625 
2021-07-13092500-2 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 662.1363469964394 ; 11.423828125 
2021-07-13092500-3 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 662.5956323966768 ; 7.381591796875 
2021-07-13092500-4 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 729.7291485568863 ; 10.678955078125 
2021-07-13092500-5 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 614.7678374269121 ; 9.243408203125 
2021-07-13092500-6 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 594.142915460702 ; 9.633544921875 
2021-07-13092500-7 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 645.057762939863 ; 9.392578125 
2021-07-13092500-8 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 572.1755570491498 ; 6.50927734375 
2021-07-13092500-9 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 563.7274497271507 ; 11.92822265625 
2021-07-13092500-10 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 551.1979654879273 ; 7.543701171875 
2021-07-13092500-11 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 615.7724558166593 ; 9.65771484375 
2021-07-13092500-12 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 516.5819379313801 ; 7.374267578125 
2021-07-13092500-13 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 428.56604271141225 ; 9.983154296875 
2021-07-13092500-14 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 566.8013740972572 ; 8.9287109375 
2021-07-13092500-15 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 639.0001007583876 ; 8.25146484375 
2021-07-13092500-16 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 623.9264316996637 ; 11.02783203125 
2021-07-13092500-17 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 641.0564634206941 ; 6.911865234375 
2021-07-13092500-18 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 623.1796498540735 ; 9.77783203125 
2021-07-13092500-19 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 578.6294532308391 ; 6.643798828125 
2021-07-13092500-20 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 564.1891049786142 ; 10.24853515625 
2021-07-13092500-21 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 624.2300371044173 ; 7.36279296875 
2021-07-13092500-22 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 611.0715015054457 ; 9.059814453125 
2021-07-13092500-23 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 666.5525726227918 ; 7.9697265625 
2021-07-13092500-24 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 573.5874355610583 ; 9.434814453125 
2021-07-13092500-25 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 497.510729449067 ; 8.3427734375 
2021-07-13092500-26 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 523.6132096363043 ; 7.56689453125 
2021-07-13092500-27 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 597.2046417803928 ; 8.721435546875 
2021-07-13092500-28 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 663.6282415171887 ; 8.697998046875 
2021-07-13092500-29 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 602.4579210879322 ; 8.94677734375 
2021-07-13092540-0 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 667.4500178646931 ; 9.6181640625 
2021-07-13092540-1 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 546.688310683182 ; 11.160400390625 
2021-07-13092540-2 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 507.1362367177656 ; 8.712158203125 
2021-07-13092540-3 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 628.9896472600175 ; 10.089111328125 
2021-07-13092540-4 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 564.6183868011288 ; 6.9814453125 
2021-07-13092540-5 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 594.1141992034751 ; 7.891845703125 
2021-07-13092540-6 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 710.0736414941873 ; 7.959228515625 
2021-07-13092540-7 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 474.02730209079124 ; 8.415283203125 
2021-07-13092540-8 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 529.8888538991414 ; 6.932373046875 
2021-07-13092540-9 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 640.9865114736598 ; 6.6494140625 
2021-07-13092540-10 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 477.10283620871513 ; 8.6357421875 
2021-07-13092540-11 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 688.0431594550595 ; 7.062255859375 
2021-07-13092540-12 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 595.7474018195417 ; 8.679931640625 
2021-07-13092540-13 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 583.5917554040913 ; 7.483642578125 
2021-07-13092540-14 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 512.9574871363991 ; 9.25732421875 
2021-07-13092540-15 ;50; 100; 1500; griewank; 30; 600.0; -600.0; True; 601.1694102013458 ; 8.77783203125 
